Date,Name,Year,Letterboxd URI,Rating
2022-12-24,Scare Package II: Rad Chad’s Revenge,2022,https://boxd.it/yubq,3.5
2022-12-24,All Cheerleaders Die,2013,https://boxd.it/6ipk,2.5
2022-12-24,Sadistic Intentions,2019,https://boxd.it/ka0a,3.5
2022-12-27,Uncle Moses,1932,https://boxd.it/7LJq,4
2023-01-01,Folklore: Broker of Death,2021,https://boxd.it/BvEO,3.5
2023-01-01,Folklore: Tatami,2018,https://boxd.it/DqTe,3
2023-01-01,Folklore: A Mother's Love,2018,https://boxd.it/kaU8,3
2023-01-02,Folklore: Pob,2018,https://boxd.it/kbHY,4
2023-01-02,Folklore: Toyol,2018,https://boxd.it/kbCu,3.5
2023-01-02,Folklore: Mongdal,2018,https://boxd.it/kbyM,3.5
2023-01-03,Glass Onion,2022,https://boxd.it/oCkK,4.5
2023-01-23,The Hatred,2017,https://boxd.it/gGzy,1.5
2023-01-26,Turning Red,2022,https://boxd.it/ipkq,4
2023-01-26,Austin Powers: International Man of Mystery,1997,https://boxd.it/29y0,3.5
2023-01-30,Rockula,1990,https://boxd.it/2Haw,3
2023-02-06,There's Something Wrong with the Children,2023,https://boxd.it/xYzA,3.5
2023-02-12,Magic Mike,2012,https://boxd.it/2HvY,3.5
2023-02-13,Magic Mike XXL,2015,https://boxd.it/7TTS,4.5
2023-02-19,Romeo + Juliet,1996,https://boxd.it/2ama,3
2023-02-25,The Congress,2013,https://boxd.it/4Ota,4
2023-02-25,World of Tomorrow,2015,https://boxd.it/9Gr6,4.5
2023-02-26,M3GAN,2022,https://boxd.it/jxmG,3.5
2023-02-26,Benedetta,2021,https://boxd.it/gdNQ,3.5
2023-02-26,Elle,2016,https://boxd.it/bdhq,3
2023-02-27,Knock at the Cabin,2023,https://boxd.it/npL2,3.5
2023-02-28,Lace Crater,2015,https://boxd.it/bSCu,2.5
2023-03-01,"No Telling (Or, The Frankenstein Complex)",1991,https://boxd.it/25xC,4
2023-03-02,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,3.5
2023-03-02,The Menu,2022,https://boxd.it/lScm,3.5
2023-03-09,Shadow Zone: The Undead Express,1996,https://boxd.it/2Qv4,3
2023-03-10,Shadow Zone: My Teacher Ate My Homework,1997,https://boxd.it/3KQW,2.5
2023-03-11,All About Evil,2010,https://boxd.it/2tuW,4
2023-03-13,Scream 3,2000,https://boxd.it/24Ei,3.5
2023-03-14,Scream 4,2011,https://boxd.it/Zmc,3.5
2023-03-14,Scream 2,1997,https://boxd.it/24Es,4
2023-03-14,Scream,1996,https://boxd.it/24EC,4.5
2023-03-15,Dumplings,2004,https://boxd.it/1ZgA,4
2023-03-17,Tales From The Dark 1,2013,https://boxd.it/6eRY,4
2023-03-19,Run Sweetheart Run,2020,https://boxd.it/jo2C,4
2023-03-21,Tales From The Dark 2,2013,https://boxd.it/6BG0,3
2023-03-21,Dark Water,2005,https://boxd.it/1Zou,4
2023-03-22,The Wicker Man,2006,https://boxd.it/1XZS,3
2023-03-22,Dead Snow,2009,https://boxd.it/1O4e,4
2023-03-23,Dead Snow 2: Red vs. Dead,2014,https://boxd.it/76Ro,3.5
2023-03-23,Dawn of the Dead,2004,https://boxd.it/29gK,3
2023-03-24,Better Luck Tomorrow,2002,https://boxd.it/1On6,3.5
2023-03-29,Martin,1977,https://boxd.it/1tJ6,4
2023-03-29,Blood Relatives,2022,https://boxd.it/Cj5Y,4
2023-03-29,Cursed Friends,2022,https://boxd.it/D0vq,3
2023-03-30,Infinity Pool,2023,https://boxd.it/oPSK,3.5
2023-04-02,From Hell,2001,https://boxd.it/29FK,3.5
2023-04-08,Le Bonheur,1965,https://boxd.it/xyk,4.5
2023-04-10,The Shining,1980,https://boxd.it/29Nu,5
2023-04-15,Living with Chucky,2022,https://boxd.it/yUCi,3.5
2023-04-15,Scary Movie,2000,https://boxd.it/24CG,2
2023-04-16,Scary Movie 2,2001,https://boxd.it/24Cw,2
2023-04-16,Puppet Master: Doktor Death,2022,https://boxd.it/thIm,3
2023-04-16,Retro Puppet Master,1999,https://boxd.it/1sNc,3
2023-04-17,The Boondock Saints,1999,https://boxd.it/20gw,3.5
2023-04-17,Dark Water,2002,https://boxd.it/1Sik,3.5
2023-04-21,Superman/Batman: Public Enemies,2009,https://boxd.it/1zXS,3
2023-04-22,Batman and Harley Quinn,2017,https://boxd.it/eo2C,3
2023-04-22,Batman: Gotham by Gaslight,2018,https://boxd.it/gU7e,2.5
2023-04-22,The Guest,2014,https://boxd.it/76RS,4.5
2023-04-24,Oblivion,2013,https://boxd.it/2Bzq,3
2023-04-24,The Christmas Tapes,2022,https://boxd.it/CzBQ,1.5
2023-05-02,Scream VI,2023,https://boxd.it/zdfW,3.5
2023-05-05,Congo,1995,https://boxd.it/1WwU,3
2023-05-05,The Legend of Tarzan,2016,https://boxd.it/7DUU,2
2023-05-06,Renfield,2023,https://boxd.it/o8vy,3.5
2023-05-10,Evil Dead Rise,2023,https://boxd.it/qIvo,3.5
2023-05-11,Mystery Men,1999,https://boxd.it/1XIM,4
2023-05-14,Popstar: Never Stop Never Stopping,2016,https://boxd.it/blDa,3.5
2023-05-15,Blast from the Past,1999,https://boxd.it/1ToS,3.5
2023-05-16,Encino Man,1992,https://boxd.it/1Wls,3.5
2023-05-16,Hanukkah on Rye,2022,https://boxd.it/CU0c,2.5
2023-05-17,Airheads,1994,https://boxd.it/1POW,3
2023-06-14,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A,4
2023-06-15,Shazam! Fury of the Gods,2023,https://boxd.it/lV0S,3
2023-06-18,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,3.5
2023-07-04,X2,2003,https://boxd.it/1a7i,4.5
2023-07-15,Wong Ping's Fables 1,2019,https://boxd.it/lHD2,3.5
2023-07-15,Wong Ping's Fables 2,2019,https://boxd.it/lHDc,3.5
2023-07-15,Wong Ping Animation Collection,2019,https://boxd.it/lIdE,3.5
2023-08-02,JoJo's Bizarre Adventure: Diamond is Unbreakable – Chapter 1,2017,https://boxd.it/fiP6,3
2023-08-06,The Flash,2023,https://boxd.it/9twC,3
2023-08-08,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,5
2023-08-09,The Wild Goose Lake,2019,https://boxd.it/l8bs,4
2023-08-10,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,5
2023-08-20,The Italian Job,2003,https://boxd.it/1Y86,4
2023-08-21,Cecil B. Demented,2000,https://boxd.it/1OA0,4
2023-08-23,The Virgin Suicides,1999,https://boxd.it/28JG,3.5
2023-08-28,Meg 2: The Trench,2023,https://boxd.it/mLvo,2.5
2023-09-05,Nimona,2023,https://boxd.it/Aiyc,4
2023-09-19,Game Night,2018,https://boxd.it/fRtu,3.5
2023-09-20,Hellboy Animated: Blood and Iron,2007,https://boxd.it/1QB0,3
2023-09-21,FearDotCom,2002,https://boxd.it/1YpG,2
2023-09-21,Shadowboxer,2005,https://boxd.it/1Xwm,1.5
2023-09-24,The Last Voyage of the Demeter,2023,https://boxd.it/nzTq,3
2023-09-24,The Wrath of Becky,2023,https://boxd.it/BfbG,2.5
2023-09-24,Blue Beetle,2023,https://boxd.it/kJLq,3.5
2023-09-26,Dracula 2000,2000,https://boxd.it/1VUG,3
2023-10-02,Maggie's Plan,2015,https://boxd.it/a3v6,2.5
2023-10-16,The Dentist,1996,https://boxd.it/1YlO,2.5
2023-10-18,Alone in the Dark,2005,https://boxd.it/1Srm,1.5
2023-11-08,Talk to Me,2022,https://boxd.it/C6uQ,3.5
2023-11-11,Insect,2018,https://boxd.it/dC7E,3.5
2023-11-13,Blade: Trinity,2004,https://boxd.it/1a8q,2
2023-11-22,Suitable Flesh,2023,https://boxd.it/C3VE,3.5
2023-11-22,Cold Creek Manor,2003,https://boxd.it/1Rhq,2.5
2023-11-24,S.F.W.,1994,https://boxd.it/1ntw,4
2023-11-25,Jackals,2017,https://boxd.it/gqbg,2.5
2023-11-26,Traveling Light,2021,https://boxd.it/x0es,3.5
2023-11-26,Sex Guaranteed,2017,https://boxd.it/hjC2,3
2023-11-27,Dead Man's Hand,2023,https://boxd.it/HjtG,2.5
2023-11-28,American Hero,2015,https://boxd.it/cJCM,3
2023-11-28,Heatstroke,2013,https://boxd.it/8uQw,2.5
2023-11-28,The Motel Life,2012,https://boxd.it/2NFA,4
2023-11-28,Justice League vs. the Fatal Five,2019,https://boxd.it/jyUO,3.5
2023-11-29,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,https://boxd.it/1TZk,4
2023-11-29,Innocent Lies,1995,https://boxd.it/2rL2,2
2023-11-29,Don't Go,2018,https://boxd.it/jLYa,2
2023-11-29,Suicide Squad: Hell to Pay,2018,https://boxd.it/hxrM,3
2023-11-30,Carjacked,2011,https://boxd.it/2ncM,2.5
2023-11-30,The Debt,2015,https://boxd.it/aqJK,3
2023-12-01,Tomorrow You're Gone,2012,https://boxd.it/4KjU,2
2023-12-02,Officer Down,2013,https://boxd.it/3rw4,2.5
2023-12-02,Felon,2008,https://boxd.it/1R1C,3.5
2023-12-03,City of Industry,1997,https://boxd.it/1H0u,3
2023-12-03,Embattled,2020,https://boxd.it/lPfW,3
2023-12-03,Judgment Night,1993,https://boxd.it/736,2.5
2023-12-03,Mob Land,2023,https://boxd.it/AZsQ,3
2023-12-04,Slotherhouse,2023,https://boxd.it/Dp1q,3
2023-12-04,Steal,2002,https://boxd.it/1RFi,3
2023-12-06,Brake,2012,https://boxd.it/31ri,2.5
2023-12-10,It's a Wonderful Knife,2023,https://boxd.it/G7hm,3
2023-12-12,Cold in July,2014,https://boxd.it/7biS,3
2023-12-12,BloodRayne,2005,https://boxd.it/5dxm,2
2023-12-13,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/mK0a,4
2023-12-15,Barbie,2023,https://boxd.it/bCLK,4
2023-12-16,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,2023,https://boxd.it/vf2i,4
2023-12-16,Legion of Super-Heroes,2023,https://boxd.it/BW1O,3
2023-12-21,Thanksgiving,2023,https://boxd.it/EviY,3.5
2023-12-22,The Nun II,2023,https://boxd.it/AyRY,2.5
2023-12-23,Santa Jaws,2018,https://boxd.it/jMm2,2.5
2023-12-31,Rites of Passage,2012,https://boxd.it/3fB2,2
2023-12-31,Dead Man's Curve,1998,https://boxd.it/RuM,2.5
2024-01-02,Rebel Moon – Part One: A Child of Fire,2023,https://boxd.it/w0qc,2.5
2024-01-03,A Haunting in Venice,2023,https://boxd.it/zGdg,2.5
2024-01-04,Stonehearst Asylum,2014,https://boxd.it/6dMI,2.5
2024-01-05,This Is GWAR,2021,https://boxd.it/vrfe,4
2024-01-08,I Am Not a Serial Killer,2016,https://boxd.it/dg6E,3
2024-01-09,The Gingerdead Man,2005,https://boxd.it/1s7g,2
2024-01-16,THX 1138,1971,https://boxd.it/29Ww,3.5
2024-01-19,True Romance,1993,https://boxd.it/2aBa,3.5
2024-01-21,Origin,2023,https://boxd.it/shJs,4
2024-01-22,Wonka,2023,https://boxd.it/tCQm,3.5
2024-01-23,Five Nights at Freddy's,2023,https://boxd.it/ikHu,3
2024-01-24,The Marvels,2023,https://boxd.it/mwU4,3.5
2024-01-24,Aquaman and the Lost Kingdom,2023,https://boxd.it/l1LS,4
2024-01-24,Gurren Lagann the Movie: Childhood's End,2008,https://boxd.it/1CAM,3
2024-01-24,WHAT DID JACK DO?,2017,https://boxd.it/jcWe,2.5
2024-01-26,Wish,2023,https://boxd.it/CFtS,3
2024-01-28,Scooby-Doo 2: Monsters Unleashed,2004,https://boxd.it/1UPA,3.5
2024-01-28,Reservoir Dogs,1992,https://boxd.it/2agc,4.5
2024-01-28,Inglourious Basterds,2009,https://boxd.it/1JzG,4.5
2024-01-28,The Hateful Eight,2015,https://boxd.it/8gw8,4
2024-01-28,The Suicide Squad,2021,https://boxd.it/fw6O,4.5
2024-01-28,The Convent,2000,https://boxd.it/1Rkk,3.5
2024-01-29,"Same Time, Next Year",1978,https://boxd.it/17MM,3.5
2024-01-30,After Midnight,2019,https://boxd.it/lAp8,4
2024-01-30,The Leech,2022,https://boxd.it/wdrC,3.5
2024-01-31,Eternals,2021,https://boxd.it/j36o,3
2024-02-13,Snow Day,2000,https://boxd.it/1M8o,2.5
2024-02-13,Small Soldiers,1998,https://boxd.it/1TzQ,3.5
2024-02-14,El Conde,2023,https://boxd.it/Bt4O,3.5
2024-02-14,Inhuman Kiss,2019,https://boxd.it/lClW,3.5
2024-02-15,My Bloody Valentine,2009,https://boxd.it/1O6E,3.5
2024-02-15,My Bloody Valentine,1981,https://boxd.it/131M,3
2024-02-17,Bad Moon,1996,https://boxd.it/FfU,3
2024-02-20,Night Swim,2024,https://boxd.it/EyB0,2
2024-02-21,The Prince,2023,https://boxd.it/F8lM,4
2024-02-21,The Cottage,2008,https://boxd.it/1PhS,4
2024-02-21,Lord of Illusions,1995,https://boxd.it/1Ztk,3.5
2024-02-22,Dracula II: Ascension,2003,https://boxd.it/1VUw,2.5
2024-02-22,Dracula III: Legacy,2005,https://boxd.it/1VUm,2.5
2024-02-25,Fantasy Island,2020,https://boxd.it/jEVy,2
2024-02-25,Wrong Turn,2003,https://boxd.it/1Xzq,3
2024-02-25,Cry_Wolf,2005,https://boxd.it/1X6S,3
2024-02-28,R.I.P.D. 2: Rise of the Damned,2022,https://boxd.it/CjLq,2
2024-02-29,Boogie Nights,1997,https://boxd.it/23um,4.5
2024-03-03,Miller's Girl,2024,https://boxd.it/CP8U,1.5
2024-03-03,Lisa Frankenstein,2024,https://boxd.it/ByjY,4
2024-03-11,The Ruins,2008,https://boxd.it/1UvA,3
2024-03-20,Madame Web,2024,https://boxd.it/nwD0,1.5
2024-03-28,Imaginary,2024,https://boxd.it/GyJW,2.5
2024-03-31,"Butcher, Baker, Nightmare Maker",1981,https://boxd.it/2f38,3
2024-03-31,Carrie,2013,https://boxd.it/4kC2,2.5
2024-04-03,Pet Sematary II,1992,https://boxd.it/1V6Q,2.5
2024-04-03,They,2002,https://boxd.it/1KZg,2.5
2024-04-20,Dune: Part Two,2024,https://boxd.it/pUfA,3.5
2024-04-23,Maximum Overdrive,1986,https://boxd.it/1XnO,3
2024-04-29,Late Night with the Devil,2023,https://boxd.it/zo6G,4
2024-04-30,Ghost Ship,2002,https://boxd.it/1Y9y,2.5
2024-05-02,Swimming with Sharks,1994,https://boxd.it/1DJq,4
2024-05-04,The Usual Suspects,1995,https://boxd.it/29XE,4.5
2024-05-05,K-PAX,2001,https://boxd.it/2aYo,3.5
2024-05-06,They Cloned Tyrone,2023,https://boxd.it/rE7a,4.5
2024-05-08,She Is Conann,2023,https://boxd.it/raF2,4
2024-05-09,Abigail,2024,https://boxd.it/G0NA,3.5
2024-05-09,I Blame Society,2020,https://boxd.it/oFBE,3.5
2024-05-10,Braindead,1992,https://boxd.it/29Gy,4.5
2024-05-14,The Creator,2023,https://boxd.it/oXWq,4
2024-05-18,Dementia 13,1963,https://boxd.it/1prs,3
2024-05-20,13 Ghosts,1960,https://boxd.it/1mL0,3
2024-05-21,House on Haunted Hill,1959,https://boxd.it/1Ln8,4
2024-05-27,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY,3.5
2024-05-29,Seedpeople,1992,https://boxd.it/3fji,3
2024-05-29,Drag Me to Hell,2009,https://boxd.it/1Jzw,3
2024-05-29,"Miraculous World: New York, United HeroeZ",2020,https://boxd.it/snTy,4
2024-05-31,The First Omen,2024,https://boxd.it/fx08,4
2024-06-04,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,4.5
2024-06-05,Royal Warriors,1986,https://boxd.it/Pve,4.5
2024-06-07,The Unknown,1927,https://boxd.it/1rEy,4
2024-06-11,The Maltese Falcon,1941,https://boxd.it/29c4,5
2024-06-12,Killer of Men,2022,https://boxd.it/xbxU,5
2024-06-14,Streets of Fire,1984,https://boxd.it/1Nt8,4
2024-06-14,The Strangers: Chapter 1,2024,https://boxd.it/CcEM,2.5
2024-06-17,The Little Shop of Horrors,1960,https://boxd.it/1xDm,3
2024-06-20,A Horrible Way to Die,2010,https://boxd.it/QHK,2.5
2024-06-20,Cheap Thrills,2013,https://boxd.it/5nPK,3.5
2024-06-21,Blue Ruin,2013,https://boxd.it/5H8G,4.5
2024-06-21,Blackout,2023,https://boxd.it/DsgS,4
2024-06-24,Dead Silence,2007,https://boxd.it/1OWK,2.5
2024-06-24,Hellraiser: Hellworld,2005,https://boxd.it/1Rom,2.5
2024-06-24,Hellraiser: Deader,2005,https://boxd.it/1IEA,2.5
2024-06-24,Made for Each Other,2023,https://boxd.it/ErlO,2.5
2024-06-25,Loving Leah,2009,https://boxd.it/zx4,3
2024-06-25,Eight Gifts of Hanukkah,2021,https://boxd.it/xy9Q,2
2024-06-26,The Vourdalak,2023,https://boxd.it/DDdg,5
2024-06-27,The Offering,2022,https://boxd.it/A5Em,3
2024-06-29,In a Violent Nature,2024,https://boxd.it/K5eI,3.5
2024-07-01,Freaks,1932,https://boxd.it/2b3o,4.5
2024-07-02,Harvey,1950,https://boxd.it/1T5w,4
2024-07-02,Creature from the Black Lagoon,1954,https://boxd.it/1UXk,4
2024-07-05,Mute Witness,1995,https://boxd.it/HD0,4
2024-07-13,Musings Of A Mechatronic Mistress,2023,https://boxd.it/Jte6,4
2024-07-17,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie,4
2024-07-23,The Piper,2023,https://boxd.it/vTtS,2.5
2024-07-27,Deadpool & Wolverine,2024,https://boxd.it/jq8s,4
2024-07-29,Revenge,2017,https://boxd.it/gL9g,4
2024-07-29,Tromeo & Juliet,1996,https://boxd.it/1Kx2,4
2024-07-29,Slither,2006,https://boxd.it/1Zks,3.5
2024-07-30,Hundreds of Beavers,2022,https://boxd.it/CyUM,5
2024-07-30,Society,1989,https://boxd.it/1ARc,3.5
2024-07-30,Willard,2003,https://boxd.it/1V3i,3.5
2024-08-01,Tarot,2024,https://boxd.it/qWMy,2
2024-08-03,My Best Friend's Exorcism,2022,https://boxd.it/uLUY,1.5
2024-08-03,Totally Killer,2023,https://boxd.it/AOpG,3.5
2024-08-03,Jack's Back,1988,https://boxd.it/Y5Y,3
2024-08-04,Con Air,1997,https://boxd.it/28gO,3.5
2024-08-07,Crumb,1994,https://boxd.it/1tDi,4
2024-08-07,Royalty Free: The Music of Kevin MacLeod,2020,https://boxd.it/sjg8,3
2024-08-07,Sex and Broadcasting,2014,https://boxd.it/9Gpu,3
2024-08-08,The United States of Insanity,2021,https://boxd.it/uxCG,4.5
2024-08-09,My Hero Academia: Two Heroes,2018,https://boxd.it/igfw,3.5
2024-08-10,Bring It On: Cheer Or Die,2022,https://boxd.it/vlq6,2.5
2024-08-12,We Were Once Kids,2021,https://boxd.it/uXni,4
2024-08-12,Nurse 3-D,2013,https://boxd.it/2IFA,2.5
2024-08-18,Castle Freak,1995,https://boxd.it/1Hhg,3.5
2024-08-22,The Blues Brothers,1980,https://boxd.it/2adi,5
2024-08-22,Coneheads,1993,https://boxd.it/1YeS,3
2024-08-25,FernGully: The Last Rainforest,1992,https://boxd.it/1Qzo,3.5
2024-08-25,Jujutsu Kaisen 0,2021,https://boxd.it/uvFS,4
2024-08-26,Death to Smoochy,2002,https://boxd.it/1Z5M,4.5
2024-08-27,Army of Shadows,1969,https://boxd.it/1Mli,4.5
2024-08-28,Longlegs,2024,https://boxd.it/KzLM,4.5
2024-08-29,Under the Skin,2013,https://boxd.it/3mDa,4.5
2024-08-29,Speak No Evil,2022,https://boxd.it/vqlg,4
2024-08-30,The Hunt,2012,https://boxd.it/3wEC,4.5
2024-08-30,Pusher,1996,https://boxd.it/27wG,3.5
2024-08-31,Howling IV: The Original Nightmare,1988,https://boxd.it/15Se,2.5
2024-09-01,Shiva Baby,2020,https://boxd.it/oIv0,3.5
2024-09-02,Love at First Bite,1979,https://boxd.it/1FYi,3
2024-09-03,Parents,2016,https://boxd.it/dDdo,3
2024-09-04,A Horrible Woman,2017,https://boxd.it/hglM,3
2024-09-05,After the Wedding,2006,https://boxd.it/25eg,4
2024-09-09,Strange Darling,2023,https://boxd.it/CVIk,4
2024-09-09,The Houses October Built,2014,https://boxd.it/9fyO,2.5
2024-09-13,Jumanji: The Next Level,2019,https://boxd.it/ixu4,3.5
2024-09-13,Dark Harvest,2023,https://boxd.it/paVq,2.5
2024-09-17,Jersey Girl,2004,https://boxd.it/1Yqa,3.5
2024-09-18,Speak No Evil,2024,https://boxd.it/G9f8,3.5
2024-09-18,Trap,2024,https://boxd.it/D4nK,3.5
2024-09-18,The Crow,2024,https://boxd.it/A8C4,2
2024-09-19,The Sixth Sense,1999,https://boxd.it/29Js,5
2024-09-20,Brooklyn 45,2023,https://boxd.it/yviW,4
2024-09-20,Offseason,2021,https://boxd.it/tXsU,2.5
2024-09-22,City of Angels,1998,https://boxd.it/29Bo,3
2024-09-25,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/u5zu,3.5
2024-09-25,Bad Boys for Life,2020,https://boxd.it/15pc,3
2024-09-25,A Quiet Place,2018,https://boxd.it/fVJQ,3.5
2024-09-30,Striptease,1996,https://boxd.it/1XCY,2.5
2024-09-30,Broil,2020,https://boxd.it/oWI8,2.5
2024-10-01,G.I. Jane,1997,https://boxd.it/24my,3
2024-10-02,The 4:30 Movie,2024,https://boxd.it/Hmxm,4
2024-10-04,The Abominable Dr. Phibes,1971,https://boxd.it/1HMe,3
2024-10-05,Serendipity,2001,https://boxd.it/1XPy,2.5
2024-10-06,Dr. Phibes Rises Again,1972,https://boxd.it/1HhU,2.5
2024-10-07,Cursed,2005,https://boxd.it/1XiY,2.5
2024-10-09,King of Texas,2002,https://boxd.it/JzO,3.5
2024-10-09,Red Eye,2005,https://boxd.it/1TNy,3
2024-10-10,My Hero Academia: Heroes Rising,2019,https://boxd.it/lOQM,4
2024-10-10,Something Wicked This Way Comes,1983,https://boxd.it/1wWC,4
2024-10-11,The Lawnmower Man,1992,https://boxd.it/1WVK,3.5
2024-10-13,Kingdom of the Planet of the Apes,2024,https://boxd.it/ohEE,3.5
2024-10-13,Bad Taste,1987,https://boxd.it/1Xq4,3.5
2024-10-16,Dracula's Ex-Girlfriend,2024,https://boxd.it/QhfK,4
2024-10-17,Paprika,2006,https://boxd.it/23wW,3.5
2024-10-17,A Quiet Place: Day One,2024,https://boxd.it/sDAi,3.5
2024-10-17,Lawnmower Man 2: Beyond Cyberspace,1996,https://boxd.it/1TE2,3
2024-10-18,Jackie Brown,1997,https://boxd.it/2aVO,5
2024-10-20,Beetlejuice,1988,https://boxd.it/24QI,4.5
2024-10-20,House of the Dead,2003,https://boxd.it/1UJW,1.5
2024-10-22,Habit,1995,https://boxd.it/1p4y,4.5
2024-10-23,Stream,2024,https://boxd.it/un9Y,2.5
2024-10-23,Nightwatch,1997,https://boxd.it/27bo,2.5
2024-10-23,Drácula,1931,https://boxd.it/146I,4
2024-10-25,One Fine Day,1996,https://boxd.it/211i,3
2024-10-27,The Cabinet of Dr. Caligari,1920,https://boxd.it/2aOo,5
2024-10-27,Campfire Tales,1997,https://boxd.it/1Kmy,2.5
2024-10-28,Friday the 13th,1980,https://boxd.it/24fs,4.5
2024-10-31,Perfect Blue,1997,https://boxd.it/1W7A,4.5
2024-11-03,Woman of the Hour,2023,https://boxd.it/vuz2,3.5
2024-11-07,Seven Stages to Achieve Eternal Bliss,2018,https://boxd.it/i804,3
2024-11-08,In Her Skin,2009,https://boxd.it/1Ue,3
2024-11-10,The Substance,2024,https://boxd.it/zanS,5
2024-11-15,Bedazzled,2000,https://boxd.it/28qu,4
2024-11-16,Apartment 7A,2024,https://boxd.it/uock,3
2024-11-19,Frankie Freako,2024,https://boxd.it/GDkM,3.5
2024-11-20,Yoga Hosers,2016,https://boxd.it/96GE,2.5
2024-11-20,Tusk,2014,https://boxd.it/7eoa,3
2024-11-27,Howling III: The Marsupials,1987,https://boxd.it/1gSu,2.5
2024-11-28,Roman,2006,https://boxd.it/Pa6,3
2024-11-30,May,2002,https://boxd.it/1V8M,3.5
2024-12-02,Founders Day,2023,https://boxd.it/DVEY,3
2024-12-03,Salem's Lot,2024,https://boxd.it/sqU0,2.5
2024-12-05,Conclave,2024,https://boxd.it/AO8q,4.5
2024-12-05,Catwoman,2004,https://boxd.it/2aBY,2
2024-12-07,1978,2024,https://boxd.it/Napi,3.5
2024-12-09,Things Heard & Seen,2021,https://boxd.it/nnJI,2
2024-12-16,Free Willy,1993,https://boxd.it/28qO,3
2024-12-16,Heretic,2024,https://boxd.it/H1lY,3
2024-12-17,Absentia,2011,https://boxd.it/2yWw,3.5
2024-12-18,Before I Wake,2016,https://boxd.it/9BgC,3.5
2024-12-23,Venom: The Last Dance,2024,https://boxd.it/ynqo,2.5
2024-12-26,The Advent Calendar,2021,https://boxd.it/sDbW,3.5
2024-12-26,Good Boy,2022,https://boxd.it/B9LI,2.5
2024-12-29,The Ballad of Ride the Cyclone,2024,https://boxd.it/RRBE,4.5
2024-12-29,Mass,2021,https://boxd.it/eYAA,5
